no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,thermal sensation,thermal comfort,thermal preference,season,date,time,room,ta,hr
30,1,31,180,66,20.37,0.59,1,0,1,1,1,-1,summer,2021/7/22,10:30:00,5,24.7,59.4
30,1,31,180,66,20.37,0.59,1,0,1,0,1,-1,summer,2021/7/22,11:00:00,5,25.3,60.4
30,1,31,180,66,20.37,0.59,1,0,1,1,1,-1,summer,2021/7/22,11:30:00,5,25.6,59.8
30,1,31,180,66,20.37,0.59,1,0,1,1,1,-1,summer,2021/7/22,12:00:00,5,25.8,59.6
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/22,14:30:00,5,25.9,59
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/22,15:00:00,5,26.3,59.4
30,1,31,180,66,20.37,0.59,1,0,1,2,0,-1,summer,2021/7/22,15:30:00,5,26.4,59.7
30,1,31,180,66,20.37,0.59,1,0,1,0,0,-1,summer,2021/7/22,16:00:00,5,26.8,60.6
30,1,31,180,66,20.37,0.59,1,0,1,1,1,-1,summer,2021/7/22,16:30:00,5,27,60.8
30,1,31,180,66,20.37,0.59,1,0,1,1,1,0,summer,2021/7/22,17:00:00,5,27,60.8
30,1,31,180,66,20.37,0.59,1,0,1,1,1,0,summer,2021/7/22,17:30:00,5,26.9,60.8
30,1,31,180,66,20.37,0.59,1,0,1,1,1,0,summer,2021/7/22,18:00:00,5,26.9,61.2
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/24,9:00:00,5,23.7,53.6
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/24,9:30:00,5,23.9,54.8
30,1,31,180,66,20.37,0.59,1,0,1,0.5,1,0,summer,2021/7/24,10:00:00,5,24,54.1
30,1,31,180,66,20.37,0.59,1,0,1,0,1,0,summer,2021/7/24,10:30:00,5,24,53.7
30,1,31,180,66,20.37,0.59,1,0,1,0,1,0,summer,2021/7/24,11:00:00,5,24.1,53.6
30,1,31,180,66,20.37,0.59,1,0,1,0,1,0,summer,2021/7/24,11:30:00,5,25.4,54.1
30,1,31,180,66,20.37,0.59,1,0,1,0.5,1,-1,summer,2021/7/24,12:00:00,5,25.7,55
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/24,14:30:00,5,25.6,60.3
30,1,31,180,66,20.37,0.59,1,0,1,1.5,0,-1,summer,2021/7/24,15:00:00,5,26.1,60.3
30,1,31,180,66,20.37,0.59,1,0,1,2,0,-1,summer,2021/7/24,15:30:00,5,26.4,60.7
30,1,31,180,66,20.37,0.59,1,0,1,1.5,0,-1,summer,2021/7/24,16:00:00,5,26.6,61.9
30,1,31,180,66,20.37,0.59,1,0,1,1.5,0,-1,summer,2021/7/24,16:30:00,5,26.9,61.4
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/24,17:00:00,5,27.1,61
30,1,31,180,66,20.37,0.59,1,0,1,1,0,-1,summer,2021/7/24,17:30:00,5,27.2,60.9
30,1,31,180,66,20.37,0.59,1,0,1,0.5,0,-1,summer,2021/7/24,18:00:00,5,27.2,60.6
31,1,23,168,57,20.2,0.12,1,0,0,1,1,0,summer,2021/7/23,9:00:00,5,24.2,62.6
31,1,23,168,57,20.2,0.12,1,0,0,1,1,-1,summer,2021/7/23,9:30:00,5,25.1,60.4
31,1,23,168,57,20.2,0.12,1,0,0,1,1,-1,summer,2021/7/23,10:00:00,5,25.9,57.6
31,1,23,168,57,20.2,0.12,1,0,0,0,1,0,summer,2021/7/23,10:30:00,5,26.2,55.8
31,1,23,168,57,20.2,0.12,1,0,0,0,1,0,summer,2021/7/23,11:00:00,5,26.3,54.2
31,1,23,168,57,20.2,0.12,1,0,0,1,1,0,summer,2021/7/23,11:30:00,5,26.4,53.2
31,1,23,168,57,20.2,0.12,1,0,0,0,1,0,summer,2021/7/23,12:00:00,5,26.3,54.5
31,1,23,168,57,20.2,0.12,1,0,0,1,1,-1,summer,2021/7/23,14:30:00,5,27.4,56.8
31,1,23,168,57,20.2,0.12,1,0,0,1,1,-1,summer,2021/7/23,15:00:00,5,27.5,58.6
31,1,23,168,57,20.2,0.12,1,0,0,2,1,-1,summer,2021/7/23,15:30:00,5,27.4,59.7
31,1,23,168,57,20.2,0.12,1,0,0,1,1,-1,summer,2021/7/23,16:00:00,5,27.3,60
31,1,23,168,57,20.2,0.12,1,0,0,1,1,0,summer,2021/7/23,16:30:00,5,27,58.1
31,1,23,168,57,20.2,0.12,1,0,0,0,1,0,summer,2021/7/23,17:00:00,5,26.9,57.2
31,1,23,168,57,20.2,0.12,1,0,0,0,1,0,summer,2021/7/23,17:30:00,5,26.8,56.9
31,1,23,168,57,20.2,0.12,1,0,0,0,1,0,summer,2021/7/23,18:00:00,5,26.7,56.5
32,0,23,156,57,23.42,1.16,1,0,-1,-2,1,0,summer,2021/7/25,9:00:00,6,23.1,70.7
32,0,23,156,57,23.42,1.16,1,0,-1,-1,1,0,summer,2021/7/25,9:30:00,6,23.4,68.3
32,0,23,156,57,23.42,1.16,1,0,-1,-1,1,0,summer,2021/7/25,10:00:00,6,23.6,66.6
32,0,23,156,57,23.42,1.16,1,0,-1,-2.5,1,-1,summer,2021/7/25,10:30:00,6,23.7,64.4
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/7/25,11:00:00,6,25.1,68.2
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/7/25,11:30:00,6,25.8,67.1
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/7/25,12:00:00,6,26.2,66.6
32,0,23,156,57,23.42,1.16,1,0,-1,2.2,0,0,summer,2021/7/25,14:30:00,6,26.6,63.7
32,0,23,156,57,23.42,1.16,1,0,-1,2.3,0,1,summer,2021/7/25,15:00:00,6,27.2,64.1
32,0,23,156,57,23.42,1.16,1,0,-1,2.1,0,0,summer,2021/7/25,15:30:00,6,27.2,63
32,0,23,156,57,23.42,1.16,1,0,-1,2.3,0,1,summer,2021/7/25,16:00:00,6,27.7,63.1
32,0,23,156,57,23.42,1.16,1,0,-1,2.3,0,1,summer,2021/7/25,16:30:00,6,27.9,63.3
32,0,23,156,57,23.42,1.16,1,0,-1,2.3,0,0,summer,2021/7/25,17:00:00,6,28,62.5
32,0,23,156,57,23.42,1.16,1,0,-1,2.1,0,0,summer,2021/7/25,17:30:00,6,28,63
32,0,23,156,57,23.42,1.16,1,0,-1,2.1,0,0,summer,2021/7/25,18:00:00,6,27.9,63
32,0,23,156,57,23.42,1.16,1,0,-1,-0.5,1,0,summer,2021/8/1,9:00:00,6,25,65.1
32,0,23,156,57,23.42,1.16,1,0,-1,-0.5,1,0,summer,2021/8/1,9:30:00,6,24,64.7
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/8/1,10:00:00,6,24.3,63.5
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/8/1,10:30:00,6,24.4,66.4
32,0,23,156,57,23.42,1.16,1,0,-1,-0.5,1,0,summer,2021/8/1,11:00:00,6,24.1,66
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/8/1,11:30:00,6,24,64.9
32,0,23,156,57,23.42,1.16,1,0,-1,0,1,0,summer,2021/8/1,12:00:00,6,24.3,64
32,0,23,156,57,23.42,1.16,1,0,-1,2.3,0,-1,summer,2021/8/1,14:30:00,6,27.2,60.4
32,0,23,156,57,23.42,1.16,1,0,-1,2.4,0,-1,summer,2021/8/1,15:00:00,6,27.6,59.3
32,0,23,156,57,23.42,1.16,1,0,-1,2.4,0,-1,summer,2021/8/1,15:30:00,6,27.9,59.2
32,0,23,156,57,23.42,1.16,1,0,-1,2.2,0,0,summer,2021/8/1,16:00:00,6,28.2,58.6
32,0,23,156,57,23.42,1.16,1,0,-1,2,1,0,summer,2021/8/1,16:30:00,6,28.5,57.6
32,0,23,156,57,23.42,1.16,1,0,-1,2.3,0,-1,summer,2021/8/1,17:00:00,6,28.5,57.2
32,0,23,156,57,23.42,1.16,1,0,-1,2.2,0,-1,summer,2021/8/1,17:30:00,6,28.4,56.4
32,0,23,156,57,23.42,1.16,1,0,-1,2,0,0,summer,2021/8/1,18:00:00,6,28.4,56.7
33,0,27,165,48,17.63,0.57,0,1,1,1,1,1,winter,2021/1/13,10:00:00,6,26.5,13.1
33,0,27,165,48,17.63,0.57,0,1,1,1,1,1,winter,2021/1/13,10:30:00,6,24.7,14.5
33,0,27,165,48,17.63,0.57,0,1,1,0.5,1,2,winter,2021/1/13,11:00:00,6,24.3,15.2
33,0,27,165,48,17.63,0.57,0,1,1,1,0,1,winter,2021/1/13,11:30:00,6,24.1,15.6
33,0,27,165,48,17.63,0.57,0,1,1,1,0,1,winter,2021/1/13,12:00:00,6,24.1,15.9
33,0,27,165,48,17.63,0.57,0,1,1,0,1,2,winter,2021/1/13,14:30:00,6,24.5,14.9
33,0,27,165,48,17.63,0.57,0,1,1,1,0,1,winter,2021/1/13,15:00:00,6,24.9,15
33,0,27,165,48,17.63,0.57,0,1,1,0.5,1,2,winter,2021/1/13,15:30:00,6,25.2,15.5
33,0,27,165,48,17.63,0.57,0,1,1,1.5,0,1,winter,2021/1/13,16:00:00,6,25.4,15.5
33,0,27,165,48,17.63,0.57,0,1,1,2,0,1,winter,2021/1/13,16:30:00,6,25.5,15.7
33,0,27,165,48,17.63,0.57,0,1,1,2,0,1,winter,2021/1/13,17:00:00,6,25.3,16
33,0,27,165,48,17.63,0.57,0,1,1,3,0,1,winter,2021/1/13,17:30:00,6,25.1,16
33,0,27,165,48,17.63,0.57,0,1,1,0,1,2,winter,2021/1/13,9:00:00,6,24.5,12.5
33,0,27,165,48,17.63,0.57,0,1,1,0.5,1,1,winter,2021/1/13,9:30:00,6,26.1,12.5
33,0,27,165,48,17.63,0.57,1,1,0,1,1,-1,summer,2021/7/27,9:00:00,5,23,52.3
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/27,9:30:00,5,23.4,52.6
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,0,summer,2021/7/27,10:00:00,5,23.4,52.3
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,0,summer,2021/7/27,10:30:00,5,23.7,51.4
33,0,27,165,48,17.63,0.57,1,1,0,-1,0,1,summer,2021/7/27,11:00:00,5,23.9,50.9
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,0,summer,2021/7/27,11:30:00,5,24.5,52.2
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,0,1,summer,2021/7/27,12:00:00,5,24.9,54.8
33,0,27,165,48,17.63,0.57,1,1,0,1,0,-1,summer,2021/7/27,14:30:00,5,24.9,61
33,0,27,165,48,17.63,0.57,1,1,0,1.5,0,-1,summer,2021/7/27,15:00:00,5,25.8,58.6
33,0,27,165,48,17.63,0.57,1,1,0,2,0,-1,summer,2021/7/27,15:30:00,5,26.3,59.4
33,0,27,165,48,17.63,0.57,1,1,0,2.5,0,-1,summer,2021/7/27,16:00:00,5,26.9,57.7
33,0,27,165,48,17.63,0.57,1,1,0,3,0,-1,summer,2021/7/27,16:30:00,5,27.1,57.1
33,0,27,165,48,17.63,0.57,1,1,0,3,0,-1,summer,2021/7/27,17:00:00,5,27.2,57.2
33,0,27,165,48,17.63,0.57,1,1,0,3,0,-1,summer,2021/7/27,17:30:00,5,26.9,58.1
33,0,27,165,48,17.63,0.57,1,1,0,2.5,0,-1,summer,2021/7/27,18:00:00,5,26,60.8
33,0,27,165,48,17.63,0.57,1,1,0,0.5,1,0,summer,2021/7/29,10:30:00,1,24.8,65.4
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,1,summer,2021/7/29,11:00:00,1,24.8,65.1
33,0,27,165,48,17.63,0.57,1,1,0,-1,0,1,summer,2021/7/29,16:30:00,1,21.9,63.4
33,0,27,165,48,17.63,0.57,1,1,0,-1.5,0,1,summer,2021/7/29,17:00:00,1,22,64.1
33,0,27,165,48,17.63,0.57,1,1,0,-1,1,0,summer,2021/7/29,17:30:00,1,23.8,63.9
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,1,summer,2021/7/29,18:30:00,1,24.6,64.1
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/29,19:00:00,1,24.6,65.1
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/29,19:30:00,1,24.7,64.5
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/29,20:00:00,1,24.7,63.8
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/29,20:30:00,1,24.8,63.3
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/29,21:00:00,1,24.8,62.7
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/29,21:30:00,1,24.8,62.2
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,1,summer,2021/7/29,22:00:00,1,24.9,62
33,0,27,165,48,17.63,0.57,1,1,0,-1,1,1,summer,2021/7/29,22:30:00,1,24.7,61.7
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,1,0,summer,2021/7/31,9:00:00,5,25.8,54.7
33,0,27,165,48,17.63,0.57,1,1,0,-1,1,1,summer,2021/7/31,9:30:00,5,24,54.2
33,0,27,165,48,17.63,0.57,1,1,0,-1.5,0,1,summer,2021/7/31,10:00:00,5,23.9,53.4
33,0,27,165,48,17.63,0.57,1,1,0,-2,0,1,summer,2021/7/31,10:30:00,5,23,57.9
33,0,27,165,48,17.63,0.57,1,1,0,-3,0,1,summer,2021/7/31,11:00:00,5,23.6,54.5
33,0,27,165,48,17.63,0.57,1,1,0,-1.5,0,1,summer,2021/7/31,11:30:00,5,24.6,56.4
33,0,27,165,48,17.63,0.57,1,1,0,-2,0,1,summer,2021/7/31,12:00:00,5,24.3,58.2
33,0,27,165,48,17.63,0.57,1,1,0,-1,0,1,summer,2021/7/31,14:30:00,5,23.2,60
33,0,27,165,48,17.63,0.57,1,1,0,-1.5,0,1,summer,2021/7/31,15:00:00,5,23.5,59.3
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/31,15:30:00,5,25.2,57.4
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/31,16:00:00,5,25.8,56.7
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/31,16:30:00,5,26.1,56.5
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/31,17:00:00,5,26.4,57.1
33,0,27,165,48,17.63,0.57,1,1,0,0,1,0,summer,2021/7/31,17:30:00,5,26.7,56.6
33,0,27,165,48,17.63,0.57,1,1,0,-0.5,0,1,summer,2021/7/31,18:00:00,5,26.7,56.5
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,10:00:00,4,23,17.4
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,10:30:00,4,23.6,20.4
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/15,11:00:00,4,23.8,20.9
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/15,11:30:00,4,24.1,21.6
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/15,12:00:00,4,23.9,20.7
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,14:30:00,4,24.2,19.2
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,15:00:00,4,24.5,19.9
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,15:30:00,4,24.7,20.6
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/15,16:00:00,4,24.6,18.6
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/15,16:30:00,4,24.5,19.5
34,0,24,164,52,19.33,1.21,1,-1,0,2,0,1,winter,2021/1/15,17:00:00,4,26.7,18.1
34,0,24,164,52,19.33,1.21,1,-1,0,2,0,1,winter,2021/1/15,17:30:00,4,28,17.7
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,9:00:00,4,22.7,17
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/15,9:30:00,4,23.1,17.7
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,10:00:00,5,23.5,19.1
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,10:30:00,5,23.8,19.7
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,11:00:00,5,24,19.8
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,11:30:00,5,24.1,20.1
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,12:00:00,5,24.2,20.1
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,2,winter,2021/1/16,14:30:00,5,23.9,18.1
34,0,24,164,52,19.33,1.21,1,-1,0,2,0,1,winter,2021/1/16,15:00:00,5,24.5,18.1
34,0,24,164,52,19.33,1.21,1,-1,0,2,0,1,winter,2021/1/16,15:30:00,5,25.1,18.7
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,1,winter,2021/1/16,16:00:00,5,25,19.9
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,16:30:00,5,24.9,20.4
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,17:00:00,5,24.9,20.4
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/16,17:30:00,5,24.8,20.1
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,9:00:00,5,22.8,16.4
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/16,9:30:00,5,23.2,18.3
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,1,winter,2021/1/17,10:00:00,4,23,16.8
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/17,10:30:00,4,23.4,17.4
34,0,24,164,52,19.33,1.21,1,-1,0,1.5,0,1,winter,2021/1/17,11:00:00,4,25.6,15.6
34,0,24,164,52,19.33,1.21,1,-1,0,2.5,0,1,winter,2021/1/17,11:30:00,4,26.6,15.3
34,0,24,164,52,19.33,1.21,1,-1,0,2.5,0,1,winter,2021/1/17,12:00:00,4,27.1,14.6
34,0,24,164,52,19.33,1.21,1,-1,0,2.5,0,1,winter,2021/1/17,14:30:00,4,27.5,11.3
34,0,24,164,52,19.33,1.21,1,-1,0,3,0,1,winter,2021/1/17,15:00:00,4,27.9,13.2
34,0,24,164,52,19.33,1.21,1,-1,0,2.5,0,1,winter,2021/1/17,15:30:00,4,27.6,11
34,0,24,164,52,19.33,1.21,1,-1,0,2,0,1,winter,2021/1/17,16:00:00,4,25.9,11.9
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,1,winter,2021/1/17,16:30:00,4,25.9,15.2
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,1,winter,2021/1/17,17:00:00,4,25.8,16.1
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,1,winter,2021/1/17,17:30:00,4,25.6,16.6
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/17,9:00:00,4,22.1,13.4
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,2,winter,2021/1/17,9:30:00,4,22.5,14.9
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/18,10:00:00,5,23.1,17.1
34,0,24,164,52,19.33,1.21,1,-1,0,-1,0,3,winter,2021/1/18,10:30:00,5,23.3,17.3
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,2,winter,2021/1/18,11:00:00,5,24.4,16.3
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,2,winter,2021/1/18,11:30:00,5,24.8,16.8
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,2,winter,2021/1/18,12:00:00,5,25.1,17
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,0,1,winter,2021/1/18,14:30:00,5,25.8,14.4
34,0,24,164,52,19.33,1.21,1,-1,0,1,0,1,winter,2021/1/18,15:00:00,5,25.4,16.3
34,0,24,164,52,19.33,1.21,1,-1,0,1,0,1,winter,2021/1/18,15:30:00,5,25.3,17.4
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,2,winter,2021/1/18,16:00:00,5,25.2,18.1
34,0,24,164,52,19.33,1.21,1,-1,0,0.5,1,2,winter,2021/1/18,16:30:00,5,25.1,18
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/18,17:00:00,5,25.1,18.4
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/18,17:30:00,5,25,18.9
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/18,9:00:00,5,22.5,14.9
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/18,9:30:00,5,22.9,16.7
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/9,10:00:00,6,22.4,15.4
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/9,10:30:00,6,23.9,14.6
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,3,winter,2021/1/9,11:00:00,6,27.1,12.2
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,3,winter,2021/1/9,11:30:00,6,25.3,14.4
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,3,winter,2021/1/9,12:00:00,6,26,14.1
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/9,14:30:00,6,26.3,13.4
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,2,winter,2021/1/9,15:00:00,6,26.9,13.6
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,1,winter,2021/1/9,15:30:00,6,27.5,13.1
34,0,24,164,52,19.33,1.21,1,-1,0,1,1,2,winter,2021/1/9,16:00:00,6,24,16.5
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/9,16:30:00,6,23.1,17.6
34,0,24,164,52,19.33,1.21,1,-1,0,0,1,2,winter,2021/1/9,17:00:00,6,22.7,18.5
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/9,17:30:00,6,22.4,18.5
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/9,9:00:00,6,17.1,18.6
34,0,24,164,52,19.33,1.21,1,-1,0,-1,1,3,winter,2021/1/9,9:30:00,6,18.4,19.8
34,0,24,164,53,19.71,1.21,1,-1,-1,-1,1,0,summer,2021/7/25,9:00:00,5,23.9,63.4
34,0,24,164,53,19.71,1.21,1,-1,-1,-1,1,0,summer,2021/7/25,9:30:00,5,23.2,61.8
34,0,24,164,53,19.71,1.21,1,-1,-1,0,1,0,summer,2021/7/25,10:00:00,5,22.8,60.7
34,0,24,164,53,19.71,1.21,1,-1,-1,-2,1,1,summer,2021/7/25,10:30:00,5,23,59.6
34,0,24,164,53,19.71,1.21,1,-1,-1,0,1,-1,summer,2021/7/25,11:00:00,5,24.5,59.1
34,0,24,164,53,19.71,1.21,1,-1,-1,0,1,0,summer,2021/7/25,11:30:00,5,25.4,57.6
34,0,24,164,53,19.71,1.21,1,-1,-1,0,1,0,summer,2021/7/25,12:00:00,5,25.8,57.8
34,0,24,164,53,19.71,1.21,1,-1,-1,1,1,-1,summer,2021/7/25,14:30:00,5,26.3,61.3
34,0,24,164,53,19.71,1.21,1,-1,-1,2,0,-1,summer,2021/7/25,15:00:00,5,26.5,61
34,0,24,164,53,19.71,1.21,1,-1,-1,2,0,-1,summer,2021/7/25,15:30:00,5,26.7,61.5
34,0,24,164,53,19.71,1.21,1,-1,-1,2,0,-1,summer,2021/7/25,16:00:00,5,27.2,61.9
34,0,24,164,53,19.71,1.21,1,-1,-1,2,0,-1,summer,2021/7/25,16:30:00,5,27.4,61.7
34,0,24,164,53,19.71,1.21,1,-1,-1,1,1,-1,summer,2021/7/25,17:00:00,5,27.5,61.5
34,0,24,164,53,19.71,1.21,1,-1,-1,1,1,-1,summer,2021/7/25,17:30:00,5,27.3,62.2
34,0,24,164,53,19.71,1.21,1,-1,-1,2,0,-1,summer,2021/7/25,18:00:00,5,27.3,62.6
35,0,22,163,60,22.58,2.4,1,-1,0,2.4,0,1,winter,2021/1/10,10:00:00,4,29.4,13.6
35,0,22,163,60,22.58,2.4,1,-1,0,1.8,0,1,winter,2021/1/10,10:30:00,4,27.7,15.9
35,0,22,163,60,22.58,2.4,1,-1,0,1,1,1,winter,2021/1/10,11:00:00,4,26.9,16.8
35,0,22,163,60,22.58,2.4,1,-1,0,1,1,1,winter,2021/1/10,11:30:00,4,26.4,17.4
35,0,22,163,60,22.58,2.4,1,-1,0,0.5,1,1,winter,2021/1/10,12:00:00,4,26.1,17.4
35,0,22,163,60,22.58,2.4,1,-1,0,1,1,1,winter,2021/1/10,14:30:00,4,25.3,14.1
35,0,22,163,60,22.58,2.4,1,-1,0,1.2,0,1,winter,2021/1/10,15:00:00,4,29.3,13.2
35,0,22,163,60,22.58,2.4,1,-1,0,2.2,0,1,winter,2021/1/10,15:30:00,4,30.3,13.8
35,0,22,163,60,22.58,2.4,1,-1,0,2.3,0,1,winter,2021/1/10,16:00:00,4,30.9,13.9
35,0,22,163,60,22.58,2.4,1,-1,0,2.4,0,1,winter,2021/1/10,16:30:00,4,31.2,13.5
35,0,22,163,60,22.58,2.4,1,-1,0,2.3,0,1,winter,2021/1/10,17:00:00,4,30.7,13.7
35,0,22,163,60,22.58,2.4,1,-1,0,2,0,1,winter,2021/1/10,17:30:00,4,31,13.7
35,0,22,163,60,22.58,2.4,1,-1,0,2.2,0,1,winter,2021/1/10,9:00:00,4,28.2,11.8
35,0,22,163,60,22.58,2.4,1,-1,0,2.2,0,1,winter,2021/1/10,9:30:00,4,28.8,12.9
35,0,22,163,60,22.58,2.4,1,-1,0,0,1,2,winter,2021/1/13,10:00:00,5,22.9,16.6
35,0,22,163,60,22.58,2.4,1,-1,0,0.1,1,2,winter,2021/1/13,10:30:00,5,23.7,16.2
35,0,22,163,60,22.58,2.4,1,-1,0,-0.1,1,2,winter,2021/1/13,11:00:00,5,24.3,16.4
35,0,22,163,60,22.58,2.4,1,-1,0,0.1,1,2,winter,2021/1/13,11:30:00,5,24.8,16.5
35,0,22,163,60,22.58,2.4,1,-1,0,-0.1,1,2,winter,2021/1/13,12:00:00,5,25.1,16.5
35,0,22,163,60,22.58,2.4,1,-1,0,0.5,1,1,winter,2021/1/13,14:30:00,5,25.6,14.4
35,0,22,163,60,22.58,2.4,1,-1,0,0.1,1,2,winter,2021/1/13,15:00:00,5,25.8,15.2
35,0,22,163,60,22.58,2.4,1,-1,0,0.2,1,2,winter,2021/1/13,15:30:00,5,25.9,16
35,0,22,163,60,22.58,2.4,1,-1,0,0.1,1,2,winter,2021/1/13,16:00:00,5,25.6,17
35,0,22,163,60,22.58,2.4,1,-1,0,0,1,2,winter,2021/1/13,16:30:00,5,25.4,17.4
35,0,22,163,60,22.58,2.4,1,-1,0,0,1,2,winter,2021/1/13,17:00:00,5,25.3,18
35,0,22,163,60,22.58,2.4,1,-1,0,-0.1,1,2,winter,2021/1/13,17:30:00,5,25.2,18.4
35,0,22,163,60,22.58,2.4,1,-1,0,0.2,1,2,winter,2021/1/13,9:00:00,5,22.2,15.3
35,0,22,163,60,22.58,2.4,1,-1,0,0.2,1,2,winter,2021/1/13,9:30:00,5,22.6,16.3
