no,gender,age,height,weight,bmi,griffith,sensitivity,environment,thermal sensation,thermal comfort,thermal preference,room,seat,season,date,time,ta,hr
10,1,23,177,60,0,0.97,2,1,0,1,2,224,3,summer,2019/7/30,15:30:00,24.4,57.82
10,1,23,177,60,0,0.97,2,1,0,1,2,224,3,summer,2019/7/30,16:00:00,24.3,59.98
10,1,23,177,60,0,0.97,2,1,0,1,3,224,3,summer,2019/7/30,16:30:00,24.9,58.64
10,1,23,177,60,0,0.97,2,1,0,1,2,224,3,summer,2019/7/30,17:00:00,24.3,59.98
10,1,23,177,60,0,0.97,2,1,0,1,2,224,3,summer,2019/7/30,17:30:00,23.2,57.32
11,0,23,160,50,0,0.51,2,1,1,1,1,217,3,summer,2019/7/9,9:00:00,26.6,56.19
11,0,23,160,50,0,0.51,2,1,1,1,1,217,3,summer,2019/7/9,9:30:00,26.7,60.45
11,0,23,160,50,0,0.51,2,1,0.5,2,3,217,3,summer,2019/7/9,10:00:00,25.6,52.43
11,0,23,160,50,0,0.51,2,1,0,1,3,217,3,summer,2019/7/9,10:30:00,25.7,56.98
11,0,23,160,50,0,0.51,2,1,0,1,2,217,3,summer,2019/7/9,11:00:00,26,59.47
11,0,23,160,50,0,0.51,2,1,0,1,2,217,3,summer,2019/7/9,11:30:00,26.6,58.12
11,0,23,160,50,0,0.51,2,1,-3,1,2,217,3,summer,2019/7/9,12:00:00,26.9,56.82
11,0,23,160,50,0,0.51,2,1,0,1,2,217,3,summer,2019/7/9,14:30:00,26.6,53.8
11,0,23,160,50,0,0.51,2,1,0,1,3,217,3,summer,2019/7/9,15:00:00,26.1,54.33
11,0,23,160,50,0,0.51,2,1,0,1,2,217,1,summer,2019/7/9,15:30:00,26.4,55.3
11,0,23,160,50,0,0.51,2,1,0,1,2,217,1,summer,2019/7/9,16:00:00,26,49.58
11,0,23,160,50,0,0.51,2,1,0,1,2,217,1,summer,2019/7/9,16:30:00,25.9,49.45
11,0,23,160,50,0,0.51,2,1,0,1,2,217,1,summer,2019/7/9,17:00:00,26,48.26
11,0,23,160,50,0,0.51,2,1,0,1,2,217,1,summer,2019/7/9,17:30:00,25.6,46.87
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,9:00:00,26.3,63.23
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,9:30:00,25.5,57.91
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,5,summer,2019/7/17,10:00:00,24.9,54.71
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,10:30:00,25.7,57.6
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,11:00:00,24.5,56.36
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,11:30:00,26.2,61.29
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,12:00:00,26.4,62.11
11,0,23,160,50,0,0.51,2,1,1,2,1,202,5,summer,2019/7/17,14:30:00,24.9,54.34
11,0,23,160,50,0,0.51,2,1,1,2,1,202,5,summer,2019/7/17,15:00:00,25.5,57.53
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,15:30:00,25.9,59.74
11,0,23,160,50,0,0.51,2,1,0.5,2,1,202,5,summer,2019/7/17,16:00:00,26.2,61.67
11,0,23,160,50,0,0.51,2,1,0,1,3,202,5,summer,2019/7/17,16:30:00,25.2,54.72
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,202,5,summer,2019/7/17,17:00:00,24.9,54.99
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/17,17:30:00,24.6,52.93
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,202,5,summer,2019/7/17,18:00:00,24.3,54.45
11,0,23,160,50,0,0.51,2,1,1,2,1,202,5,summer,2019/7/18,9:00:00,25.7,63.61
11,0,23,160,50,0,0.51,2,1,0,1,1,202,5,summer,2019/7/18,9:30:00,25.9,65.06
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,202,5,summer,2019/7/18,10:00:00,25.3,61.31
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,5,summer,2019/7/18,10:30:00,25,60.56
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,5,summer,2019/7/18,11:00:00,24.8,58.3
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,5,summer,2019/7/18,11:30:00,24.4,56.72
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,5,summer,2019/7/18,12:00:00,24,54.47
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/18,14:30:00,25.4,59.58
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,202,5,summer,2019/7/18,15:00:00,25.6,61.97
11,0,23,160,50,0,0.51,2,1,0,1,2,202,5,summer,2019/7/18,15:30:00,25,59.22
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,5,summer,2019/7/18,16:00:00,24.4,54.63
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,5,summer,2019/7/18,16:30:00,24.2,54.67
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,5,summer,2019/7/18,17:00:00,25,56.66
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,5,summer,2019/7/18,17:30:00,25.4,58.63
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,9:00:00,25.2,59.49
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,224,4,summer,2019/7/19,9:30:00,24.9,61.15
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,224,4,summer,2019/7/19,10:00:00,24.3,55.74
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,224,4,summer,2019/7/19,10:30:00,24,56.66
11,0,23,160,50,0,0.51,2,1,0,1,3,224,4,summer,2019/7/19,11:00:00,25.6,59.38
11,0,23,160,50,0,0.51,2,1,0,1,3,224,4,summer,2019/7/19,11:30:00,26.1,60.44
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,12:00:00,26.4,60.97
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,14:30:00,24.1,57.36
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,15:00:00,23.9,55.85
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,15:30:00,23.9,57.08
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,16:00:00,25.5,58.63
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/19,16:30:00,26.1,59.82
11,0,23,160,50,0,0.51,2,1,0,2,1,224,4,summer,2019/7/19,17:00:00,26.5,60.89
11,0,23,160,50,0,0.51,2,1,0,1,1,224,4,summer,2019/7/19,17:30:00,26.8,61.38
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,9:00:00,23.2,55.23
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,217,2,summer,2019/7/23,9:30:00,23.5,53.59
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,10:00:00,23.7,54.11
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,217,2,summer,2019/7/23,10:30:00,23.9,54.42
11,0,23,160,50,0,0.51,2,1,0.5,1,1,217,2,summer,2019/7/23,11:00:00,25.1,56.82
11,0,23,160,50,0,0.51,2,1,0,1,1,217,2,summer,2019/7/23,11:30:00,25.7,57.65
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,12:00:00,26.2,58.56
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,217,2,summer,2019/7/23,14:30:00,25,51.76
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,15:00:00,25.1,51.33
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,15:30:00,25.5,51.94
11,0,23,160,50,0,0.51,2,1,0.5,2,1,217,2,summer,2019/7/23,16:00:00,25.4,51.79
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,16:30:00,25.5,51.18
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/23,17:00:00,25.6,50.18
11,0,23,160,50,0,0.51,2,1,1,1,1,217,2,summer,2019/7/23,17:30:00,25.7,49.7
11,0,23,160,50,0,0.51,2,1,0.5,1,1,217,2,summer,2019/7/23,18:00:00,25.8,49.32
11,0,23,160,50,0,0.51,2,1,0,1,2,202,1,summer,2019/7/24,9:00:00,24.6,55.27
11,0,23,160,50,0,0.51,2,1,0,1,2,202,1,summer,2019/7/24,9:30:00,24.4,55.95
11,0,23,160,50,0,0.51,2,1,0,1,2,202,1,summer,2019/7/24,10:00:00,24.3,55.88
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,202,1,summer,2019/7/24,10:30:00,24.1,55.49
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,1,summer,2019/7/24,11:00:00,23.9,55.05
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,1,summer,2019/7/24,11:30:00,23.8,55.44
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,1,summer,2019/7/24,12:00:00,24.5,56.47
11,0,23,160,50,0,0.51,2,1,0,1,2,202,1,summer,2019/7/24,12:30:00,24.9,57.97
11,0,23,160,50,0,0.51,2,1,0,1,2,202,1,summer,2019/7/24,14:30:00,24.6,55.96
11,0,23,160,50,0,0.51,2,1,0.5,1,1,202,1,summer,2019/7/24,15:00:00,24.4,56.76
11,0,23,160,50,0,0.51,2,1,0,1,2,202,1,summer,2019/7/24,15:30:00,25.2,58.78
11,0,23,160,50,0,0.51,2,1,0.5,2,1,202,1,summer,2019/7/24,16:00:00,25.5,61.01
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,202,1,summer,2019/7/24,16:30:00,24.7,55.87
11,0,23,160,50,0,0.51,2,1,0.5,2,1,202,1,summer,2019/7/24,17:00:00,24.2,55.5
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,1,summer,2019/7/24,17:30:00,24.1,54.78
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/25,9:00:00,22.3,57.35
11,0,23,160,50,0,0.51,2,1,-1.5,2,3,217,2,summer,2019/7/25,9:30:00,22.7,56.39
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/25,10:00:00,23,55.69
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/25,10:30:00,23.5,62.37
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/25,11:00:00,24.1,62.54
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/25,11:30:00,24.9,62.75
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/25,12:00:00,25.4,63.15
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/25,14:30:00,24.9,54.77
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/25,15:00:00,25,54.21
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/25,15:30:00,25.1,53.57
11,0,23,160,50,0,0.51,2,1,1,2,1,217,2,summer,2019/7/25,16:00:00,25.5,54.16
11,0,23,160,50,0,0.51,2,1,0,1,2,217,2,summer,2019/7/25,16:30:00,25.8,51.35
11,0,23,160,50,0,0.51,2,1,1.5,2,1,217,2,summer,2019/7/25,17:00:00,26,50.13
11,0,23,160,50,0,0.51,2,1,1.5,2,1,217,2,summer,2019/7/25,17:30:00,26.3,51.51
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,9:00:00,26.2,64.84
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,9:30:00,26.1,57.17
11,0,23,160,50,0,0.51,2,1,0,1,1,224,4,summer,2019/7/26,10:00:00,26.1,56.95
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/26,10:30:00,26.2,57.33
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/26,11:00:00,26.3,57.65
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/26,11:30:00,26.4,57.02
11,0,23,160,50,0,0.51,2,1,0.5,2,1,224,4,summer,2019/7/26,12:00:00,26.4,56.4
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,14:30:00,26.2,57.25
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,15:00:00,26.5,58.1
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,15:30:00,25.4,55.67
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,16:00:00,24.8,56.31
11,0,23,160,50,0,0.51,2,1,1,2,1,224,4,summer,2019/7/26,16:30:00,24.5,54.99
11,0,23,160,50,0,0.51,2,1,0,1,2,224,4,summer,2019/7/26,17:00:00,24.3,57.15
11,0,23,160,50,0,0.51,2,1,0.5,2,1,224,4,summer,2019/7/26,17:30:00,24.1,57.33
11,0,23,160,50,0,0.51,2,1,1,2,1,224,1,summer,2019/7/27,9:00:00,25,62.99
11,0,23,160,50,0,0.51,2,1,0,1,2,224,1,summer,2019/7/27,9:30:00,24.5,60.84
11,0,23,160,50,0,0.51,2,1,1,2,1,224,1,summer,2019/7/27,10:00:00,24.1,59.97
11,0,23,160,50,0,0.51,2,1,0,1,2,224,1,summer,2019/7/27,10:30:00,24,59.18
11,0,23,160,50,0,0.51,2,1,0,1,2,224,1,summer,2019/7/27,11:00:00,24,60.99
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,224,1,summer,2019/7/27,11:30:00,24.1,61.23
11,0,23,160,50,0,0.51,2,1,0,1,2,224,1,summer,2019/7/27,12:00:00,25.4,64.17
11,0,23,160,50,0,0.51,2,1,-1,2,3,224,1,summer,2019/7/27,14:30:00,24.5,65.09
11,0,23,160,50,0,0.51,2,1,0,1,2,224,1,summer,2019/7/27,15:00:00,24.6,62.62
11,0,23,160,50,0,0.51,2,1,0,1,2,224,1,summer,2019/7/27,15:30:00,24.5,62.29
11,0,23,160,50,0,0.51,2,1,1,2,1,224,1,summer,2019/7/27,16:00:00,25.5,64.96
11,0,23,160,50,0,0.51,2,1,-1,2,3,224,1,summer,2019/7/27,16:30:00,24.6,58.1
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,224,1,summer,2019/7/27,17:00:00,24.3,58.78
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,224,1,summer,2019/7/27,17:30:00,24.3,59.67
11,0,23,160,50,0,0.51,2,1,1,2,1,217,3,summer,2019/7/28,9:00:00,23.6,59.51
11,0,23,160,50,0,0.51,2,1,0,1,2,217,3,summer,2019/7/28,9:30:00,23.9,56.8
11,0,23,160,50,0,0.51,2,1,0,1,2,217,3,summer,2019/7/28,10:00:00,24.1,56.78
11,0,23,160,50,0,0.51,2,1,0,1,2,217,3,summer,2019/7/28,10:30:00,24.3,56.18
11,0,23,160,50,0,0.51,2,1,0.5,2,1,217,3,summer,2019/7/28,11:00:00,24.7,56.53
11,0,23,160,50,0,0.51,2,1,1,2,1,217,3,summer,2019/7/28,11:30:00,26.1,62.11
11,0,23,160,50,0,0.51,2,1,1,2,1,217,3,summer,2019/7/28,12:00:00,26.8,64.98
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,3,summer,2019/7/28,14:30:00,26.4,58.65
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,217,3,summer,2019/7/28,15:00:00,26.5,57.68
11,0,23,160,50,0,0.51,2,1,1,2,1,217,3,summer,2019/7/28,15:30:00,27,60.39
11,0,23,160,50,0,0.51,2,1,1,2,1,217,3,summer,2019/7/28,16:00:00,26.9,59.37
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,217,3,summer,2019/7/28,16:30:00,26.7,57.36
11,0,23,160,50,0,0.51,2,1,1,2,1,217,3,summer,2019/7/28,17:00:00,26.6,56.74
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,217,3,summer,2019/7/28,17:30:00,26.5,56.35
11,0,23,160,50,0,0.51,2,1,0.5,2,1,217,2,summer,2019/7/29,9:00:00,26.6,53.85
11,0,23,160,50,0,0.51,2,1,0.5,2,1,217,2,summer,2019/7/29,9:30:00,26.2,50.77
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,217,2,summer,2019/7/29,10:00:00,25.9,50.38
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/29,10:30:00,25.5,50.3
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,217,2,summer,2019/7/29,11:00:00,25.4,51.23
11,0,23,160,50,0,0.51,2,1,-1,2,3,217,2,summer,2019/7/29,11:30:00,25.3,50.36
11,0,23,160,50,0,0.51,2,1,-0.5,1,3,217,2,summer,2019/7/29,12:00:00,26.1,51.9
11,0,23,160,50,0,0.51,2,1,1,2,1,217,2,summer,2019/7/29,14:30:00,24.5,51.18
11,0,23,160,50,0,0.51,2,1,1,2,1,217,4,summer,2019/7/29,15:00:00,24.6,51.44
11,0,23,160,50,0,0.51,2,1,1,2,1,217,4,summer,2019/7/29,15:30:00,25.8,52.99
11,0,23,160,50,0,0.51,2,1,1,2,1,217,4,summer,2019/7/29,16:00:00,25.5,51.2
11,0,23,160,50,0,0.51,2,1,0,1,2,217,4,summer,2019/7/29,16:30:00,25.2,50.23
11,0,23,160,50,0,0.51,2,1,0,1,2,217,4,summer,2019/7/29,17:00:00,26,51.52
11,0,23,160,50,0,0.51,2,1,1,2,1,217,4,summer,2019/7/29,17:30:00,26.6,53.22
11,0,23,160,50,0,0.51,2,1,1,2,1,202,2,summer,2019/7/30,9:00:00,25.4,57.81
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,9:30:00,25.2,56.97
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,10:00:00,24.9,56.24
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,2,summer,2019/7/30,10:30:00,24.6,54.98
11,0,23,160,50,0,0.51,2,1,-1,2,3,202,2,summer,2019/7/30,11:00:00,24.4,55.57
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,2,summer,2019/7/30,11:30:00,24.3,56.07
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,12:00:00,25.2,57.13
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,14:30:00,24,56.65
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,15:00:00,24.3,57.78
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,15:30:00,25.2,59.38
11,0,23,160,50,0,0.51,2,1,0,1,2,202,2,summer,2019/7/30,16:00:00,25.6,61.12
11,0,23,160,50,0,0.51,2,1,0.5,2,1,202,2,summer,2019/7/30,16:30:00,25.9,62.26
11,0,23,160,50,0,0.51,2,1,1,2,1,202,2,summer,2019/7/30,17:00:00,26.1,63.51
11,0,23,160,50,0,0.51,2,1,-0.5,2,3,202,2,summer,2019/7/30,17:30:00,25,56.03
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,224,2,summer,2019/7/3,14:30:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,-1,2,3,224,2,summer,2019/7/3,15:00:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,-2,2,3,224,2,summer,2019/7/3,15:30:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,-1,2,3,224,2,summer,2019/7/3,16:00:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,0,1,2,224,2,summer,2019/7/3,16:30:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,0.5,1,2,224,2,summer,2019/7/3,17:00:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,0.5,1,2,224,2,summer,2019/7/3,17:30:00,25.6,59.75
12,0,23,164,47,0,0.52,2,1,1,2,1,202,1,summer,2019/7/4,9:00:00,24.9,61.71
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/4,9:30:00,24.4,58.54
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/4,10:00:00,24.1,57.44
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/4,10:30:00,24.2,58.1
12,0,23,164,47,0,0.52,2,1,0.5,1,2,202,1,summer,2019/7/4,11:00:00,25,59.33
12,0,23,164,47,0,0.52,2,1,0.5,1,2,202,1,summer,2019/7/4,11:30:00,25.3,59.9
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/4,12:00:00,25.6,59.84
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/4,14:30:00,23.9,55.21
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/4,15:00:00,23.8,53.94
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/4,15:30:00,23.7,53.98
12,0,23,164,47,0,0.52,2,1,-0.5,1,3,202,1,summer,2019/7/4,16:00:00,23.7,53.59
12,0,23,164,47,0,0.52,2,1,0.5,1,2,202,1,summer,2019/7/4,16:30:00,24.6,53.22
12,0,23,164,47,0,0.52,2,1,0.5,1,2,202,1,summer,2019/7/4,17:00:00,25.1,53.44
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/4,17:30:00,25.4,53.59
12,0,23,164,47,0,0.52,2,1,2,2,1,202,1,summer,2019/7/5,9:00:00,25.9,56.34
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/5,9:30:00,25,53.69
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/5,10:00:00,24.4,51.93
12,0,23,164,47,0,0.52,2,1,-1,2,3,202,1,summer,2019/7/5,10:30:00,24.2,51.89
12,0,23,164,47,0,0.52,2,1,-2,2,3,202,1,summer,2019/7/5,11:00:00,23.9,52.28
12,0,23,164,47,0,0.52,2,1,-2,2,3,202,1,summer,2019/7/5,11:30:00,24.7,53.82
12,0,23,164,47,0,0.52,2,1,-2,2,3,202,1,summer,2019/7/5,12:00:00,25.2,54.68
12,0,23,164,47,0,0.52,2,1,2,2,1,202,1,summer,2019/7/5,14:30:00,26,52.28
12,0,23,164,47,0,0.52,2,1,2,2,1,202,1,summer,2019/7/5,15:00:00,25.3,54.75
12,0,23,164,47,0,0.52,2,1,0,1,2,202,1,summer,2019/7/5,15:30:00,25.1,55.21
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/5,16:00:00,25,55.45
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/5,16:30:00,24.9,56.01
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/5,17:00:00,24.7,54.34
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,1,summer,2019/7/5,17:30:00,24.5,54.03
12,0,23,164,47,0,0.52,2,1,2,2,1,217,2,summer,2019/7/9,9:00:00,26.4,56.1
12,0,23,164,47,0,0.52,2,1,1,2,1,217,2,summer,2019/7/9,9:30:00,26.7,59.09
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,2,summer,2019/7/9,10:00:00,25.6,52.76
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,2,summer,2019/7/9,10:30:00,25.7,56.98
12,0,23,164,47,0,0.52,2,1,0,1,2,217,2,summer,2019/7/9,11:00:00,26.1,59.16
12,0,23,164,47,0,0.52,2,1,0,1,2,217,2,summer,2019/7/9,11:30:00,26.6,57.97
12,0,23,164,47,0,0.52,2,1,1,2,1,217,2,summer,2019/7/9,12:00:00,26.9,57.05
12,0,23,164,47,0,0.52,2,1,3,2,1,217,2,summer,2019/7/9,14:30:00,26.8,53.95
12,0,23,164,47,0,0.52,2,1,0,1,2,217,2,summer,2019/7/9,15:00:00,26.1,54.16
12,0,23,164,47,0,0.52,2,1,1,2,1,217,2,summer,2019/7/9,15:30:00,26.4,54.93
12,0,23,164,47,0,0.52,2,1,1,1,1,217,2,summer,2019/7/9,16:00:00,25.9,49.6
12,0,23,164,47,0,0.52,2,1,0.5,1,1,217,2,summer,2019/7/9,16:30:00,26,49.34
12,0,23,164,47,0,0.52,2,1,0.5,1,1,217,2,summer,2019/7/9,17:00:00,26,47.94
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,217,2,summer,2019/7/9,17:30:00,26,49.18
12,0,23,164,47,0,0.52,2,1,1,2,1,217,1,summer,2019/7/11,9:00:00,25.9,57.74
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,217,1,summer,2019/7/11,9:30:00,25.5,53.65
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,1,summer,2019/7/11,10:00:00,25.2,51.43
12,0,23,164,47,0,0.52,2,1,0.5,1,2,217,1,summer,2019/7/11,10:30:00,26.3,53.94
12,0,23,164,47,0,0.52,2,1,0.5,1,2,217,1,summer,2019/7/11,11:00:00,26.9,55.63
12,0,23,164,47,0,0.52,2,1,0.5,1,1,217,1,summer,2019/7/11,11:30:00,27.1,55.99
12,0,23,164,47,0,0.52,2,1,0.5,1,2,217,1,summer,2019/7/11,12:00:00,27.2,59.41
12,0,23,164,47,0,0.52,2,1,2,2,1,217,1,summer,2019/7/11,14:30:00,26,49.77
12,0,23,164,47,0,0.52,2,1,-1,1,3,217,1,summer,2019/7/11,15:00:00,25.5,48.96
12,0,23,164,47,0,0.52,2,1,-1,1,3,217,1,summer,2019/7/11,15:30:00,25.3,49.58
12,0,23,164,47,0,0.52,2,1,0,1,2,217,1,summer,2019/7/11,16:00:00,26.2,58.04
12,0,23,164,47,0,0.52,2,1,0,1,2,217,1,summer,2019/7/11,16:30:00,26.6,57.65
12,0,23,164,47,0,0.52,2,1,0,1,2,217,1,summer,2019/7/11,17:00:00,26.8,57.61
12,0,23,164,47,0,0.52,2,1,0,1,2,217,1,summer,2019/7/11,17:30:00,27.1,57.25
12,0,23,164,47,0,0.52,2,1,2.5,2,1,224,3,summer,2019/7/17,9:00:00,26.5,65.3
12,0,23,164,47,0,0.52,2,1,1,1,1,224,1,summer,2019/7/17,9:30:00,25.7,61.26
12,0,23,164,47,0,0.52,2,1,0,1,2,224,4,summer,2019/7/17,10:00:00,25.4,60.46
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,224,4,summer,2019/7/17,10:30:00,24.7,55.93
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,224,4,summer,2019/7/17,11:00:00,24.4,56.17
12,0,23,164,47,0,0.52,2,1,0.5,1,1,224,4,summer,2019/7/17,11:30:00,25.8,65.89
12,0,23,164,47,0,0.52,2,1,0.5,1,1,224,4,summer,2019/7/17,12:00:00,26.5,64.54
12,0,23,164,47,0,0.52,2,1,2,2,1,224,4,summer,2019/7/17,14:30:00,24.9,59.55
12,0,23,164,47,0,0.52,2,1,1,2,1,224,4,summer,2019/7/17,15:00:00,25,59.21
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,224,4,summer,2019/7/17,15:30:00,24.6,55.69
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,224,4,summer,2019/7/17,16:00:00,24.4,55.3
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,224,4,summer,2019/7/17,16:30:00,24.2,54.31
12,0,23,164,47,0,0.52,2,1,0.5,2,1,224,4,summer,2019/7/17,17:00:00,25.6,58.96
12,0,23,164,47,0,0.52,2,1,1,2,1,224,4,summer,2019/7/17,17:30:00,26.1,60.81
12,0,23,164,47,0,0.52,2,1,0.5,2,1,202,1,summer,2019/7/18,9:00:00,25.7,63.41
