no,gender,age,height,weight,ta,hr,season,thermal sensation,bmi,griffith
35,1,24,183,80,23.6,61.2,0,0,23.89,0.96
35,1,24,183,80,23.3,61.7,0,0,23.89,0.96
35,1,24,183,80,25.8,61.2,0,0,23.89,0.96
35,1,24,183,80,26.7,56.5,0,0,23.89,0.96
35,1,24,183,80,26.7,56.6,0,0,23.89,0.96
35,1,24,183,80,26.4,57.1,0,0,23.89,0.96
35,1,24,183,80,26.1,56.5,0,0,23.89,0.96
35,1,24,183,80,25.8,56.7,0,0,23.89,0.96
35,1,24,183,80,25.2,57.4,0,0,23.89,0.96
35,1,24,183,80,23.5,59.3,0,0,23.89,0.96
35,1,24,183,80,23.2,60,0,0,23.89,0.96
35,1,24,183,80,24.3,58.2,0,0,23.89,0.96
35,1,24,183,80,24.6,56.4,0,0,23.89,0.96
35,1,24,183,80,23,57.9,0,0,23.89,0.96
35,1,24,183,80,24.1,53.6,0,0,23.89,0.96
35,1,24,183,80,27.9,56.4,0,1,23.89,0.96
35,1,24,183,80,24,54.1,0,0,23.89,0.96
35,1,24,183,80,24,53.7,0,0,23.89,0.96
35,1,24,183,80,24.6,59.3,0,0,23.89,0.96
35,1,24,183,80,24.4,59.6,0,0,23.89,0.96
35,1,24,183,80,25.4,49.5,0,-2,23.89,0.96
35,1,24,183,80,25.5,50.4,0,-2,23.89,0.96
35,1,24,183,80,25.6,51.8,0,-2,23.89,0.96
35,1,24,183,80,25.4,51.2,0,-1,23.89,0.96
35,1,24,183,80,25.4,53,0,-1,23.89,0.96
35,1,24,183,80,24,57.4,0,-1,23.89,0.96
35,1,24,183,80,23.7,58.9,0,-0.5,23.89,0.96
35,1,24,183,80,25,55.4,0,0,23.89,0.96
35,1,24,183,80,24.7,59.4,0,0,23.89,0.96
35,1,24,183,80,24.5,56.8,0,0,23.89,0.96
35,1,24,183,80,24.7,58.5,0,1,23.89,0.96
35,1,24,183,80,25.2,62.2,0,0.5,23.89,0.96
35,1,24,183,80,26.8,60.6,0,1.5,23.89,0.96
35,1,24,183,80,26.8,60.6,0,1.5,23.89,0.96
35,1,24,183,80,26.2,62,0,0.5,23.89,0.96
35,1,24,183,80,27.1,61.8,0,1,23.89,0.96
35,1,24,183,80,27.3,62.6,0,1,23.89,0.96
35,1,24,183,80,27.5,63.3,0,1,23.89,0.96
35,1,24,183,80,28.4,61.5,0,2,23.89,0.96
35,1,24,183,80,28.4,59.9,0,3,23.89,0.96
35,1,24,183,80,28.1,58.7,0,3,23.89,0.96
35,1,24,183,80,24.7,58.2,0,0.5,23.89,0.96
35,1,24,183,80,25.3,60.4,0,1,23.89,0.96
35,1,24,183,80,24.6,59.1,0,0,23.89,0.96
35,1,24,183,80,25.8,59.6,0,0,23.89,0.96
35,1,24,183,80,23.9,54.8,0,0,23.89,0.96
35,1,24,183,80,23.7,53.6,0,0,23.89,0.96
35,1,24,183,80,26.7,56.5,0,2,23.89,0.96
35,1,24,183,80,26.8,56.9,0,2,23.89,0.96
35,1,24,183,80,26.9,57.2,0,1,23.89,0.96
35,1,24,183,80,27,58.1,0,0,23.89,0.96
35,1,24,183,80,27.3,60,0,0,23.89,0.96
35,1,24,183,80,27.4,59.7,0,1,23.89,0.96
35,1,24,183,80,27.5,58.6,0,1,23.89,0.96
35,1,24,183,80,25.6,59.8,0,1,23.89,0.96
35,1,24,183,80,26.3,54.5,0,0.5,23.89,0.96
35,1,24,183,80,26.4,53.2,0,0,23.89,0.96
35,1,24,183,80,27.4,56.8,0,1,23.89,0.96
35,1,24,183,80,26.2,55.8,0,0.5,23.89,0.96
35,1,24,183,80,25.9,59,0,1,23.89,0.96
35,1,24,183,80,26.3,59.4,0,0,23.89,0.96
35,1,24,183,80,26.3,54.2,0,0,23.89,0.96
35,1,24,183,80,26.8,60.6,0,0,23.89,0.96
35,1,24,183,80,27,60.8,0,1,23.89,0.96
35,1,24,183,80,26.4,59.7,0,0,23.89,0.96
35,1,24,183,80,26.9,60.8,0,0.5,23.89,0.96
35,1,24,183,80,26.9,61.2,0,0.3,23.89,0.96
35,1,24,183,80,24.2,62.6,0,0,23.89,0.96
35,1,24,183,80,25.1,60.4,0,0,23.89,0.96
35,1,24,183,80,25.9,57.6,0,0.5,23.89,0.96
35,1,24,183,80,27,60.8,0,0.8,23.89,0.96
36,1,24,183,78,23.9,63.4,0,0,17.92,2.18
36,1,24,183,78,23.2,61.8,0,0,17.92,2.18
36,1,24,183,78,26.5,61,0,0.5,17.92,2.18
36,1,24,183,78,22.8,60.7,0,-0.5,17.92,2.18
36,1,24,183,78,25.8,57.8,0,0,17.92,2.18
36,1,24,183,78,24.5,59.1,0,0,17.92,2.18
36,1,24,183,78,25.4,57.6,0,0,17.92,2.18
36,1,24,183,78,26.3,61.3,0,0.5,17.92,2.18
36,1,24,183,78,27.2,60.6,0,0.5,17.92,2.18
36,1,24,183,78,23,59.6,0,-1,17.92,2.18
36,1,24,183,78,27.2,60.9,0,0.5,17.92,2.18
36,1,24,183,78,24,53.7,0,-0.5,17.92,2.18
36,1,24,183,78,26.9,61.4,0,1.2,17.92,2.18
36,1,24,183,78,26.6,61.9,0,1,17.92,2.18
36,1,24,183,78,26.4,60.7,0,0.5,17.92,2.18
36,1,24,183,78,26.1,60.3,0,0,17.92,2.18
36,1,24,183,78,25.6,60.3,0,0,17.92,2.18
36,1,24,183,78,25.7,55,0,0,17.92,2.18
36,1,24,183,78,25.4,54.1,0,0,17.92,2.18
36,1,24,183,78,24.1,53.6,0,0,17.92,2.18
36,1,24,183,78,26.7,61.5,0,1,17.92,2.18
36,1,24,183,78,24,54.1,0,0,17.92,2.18
36,1,24,183,78,23.9,54.8,0,0,17.92,2.18
36,1,24,183,78,23.7,53.6,0,0,17.92,2.18
36,1,24,183,78,27.1,61,0,0.5,17.92,2.18
36,1,24,183,78,27.2,61.9,0,1,17.92,2.18
36,1,24,183,78,27.9,63.7,0,1,17.92,2.18
36,1,24,183,78,27.5,61.5,0,1,17.92,2.18
36,1,24,183,78,26,60.8,0,0,17.92,2.18
36,1,24,183,78,26.9,58.1,0,0.5,17.92,2.18
36,1,24,183,78,27.2,57.2,0,0.5,17.92,2.18
36,1,24,183,78,27.1,57.1,0,0.5,17.92,2.18
36,1,24,183,78,26.9,57.7,0,1,17.92,2.18
36,1,24,183,78,26.3,59.4,0,1,17.92,2.18
36,1,24,183,78,25.8,58.6,0,0.5,17.92,2.18
36,1,24,183,78,24.9,61,0,0.5,17.92,2.18
36,1,24,183,78,24.9,54.8,0,0,17.92,2.18
36,1,24,183,78,24.5,52.2,0,0,17.92,2.18
36,1,24,183,78,23.9,50.9,0,0,17.92,2.18
36,1,24,183,78,27.4,61.7,0,0.5,17.92,2.18
36,1,24,183,78,26.7,56.5,0,0,17.92,2.18
36,1,24,183,78,23.4,52.3,0,0,17.92,2.18
36,1,24,183,78,23.4,52.6,0,-0.5,17.92,2.18
36,1,24,183,78,23,52.3,0,-0.5,17.92,2.18
36,1,24,183,78,27.9,64,0,1.5,17.92,2.18
36,1,24,183,78,27.9,63.5,0,1.5,17.92,2.18
36,1,24,183,78,28.1,62.4,0,1.5,17.92,2.18
36,1,24,183,78,28,62.6,0,1.5,17.92,2.18
36,1,24,183,78,27.7,62.7,0,1,17.92,2.18
36,1,24,183,78,26.8,64.8,0,1,17.92,2.18
36,1,24,183,78,27.3,62.6,0,0.5,17.92,2.18
36,1,24,183,78,27.3,62.2,0,0.5,17.92,2.18
36,1,24,183,78,23.7,51.4,0,0,17.92,2.18
36,1,24,183,78,26.8,56.9,0,0,17.92,2.18
36,1,24,183,60,26.7,18.1,1,1,17.92,2.18
36,1,24,183,78,27,58.1,0,0,17.92,2.18
36,1,24,183,60,24.9,20.4,1,1,17.92,2.18
36,1,24,183,60,25,19.9,1,1,17.92,2.18
36,1,24,183,60,25.1,18.7,1,1,17.92,2.18
36,1,24,183,60,24.5,18.1,1,1,17.92,2.18
36,1,24,183,60,23.9,18.1,1,0,17.92,2.18
36,1,24,183,60,24.2,20.1,1,0,17.92,2.18
36,1,24,183,60,24.1,20.1,1,0,17.92,2.18
36,1,24,183,60,24,19.8,1,0,17.92,2.18
36,1,24,183,60,23.8,19.7,1,0,17.92,2.18
36,1,24,183,60,23.5,19.1,1,0,17.92,2.18
36,1,24,183,60,22.7,17,1,0,17.92,2.18
36,1,24,183,60,28,17.7,1,0,17.92,2.18
36,1,24,183,60,24.5,19.5,1,0,17.92,2.18
36,1,24,183,60,24.6,18.6,1,0,17.92,2.18
36,1,24,183,60,24.7,20.6,1,0,17.92,2.18
36,1,24,183,60,24.5,19.9,1,0,17.92,2.18
36,1,24,183,60,24.2,19.2,1,0,17.92,2.18
36,1,24,183,60,23.9,20.7,1,0,17.92,2.18
36,1,24,183,60,24.1,21.6,1,0,17.92,2.18
36,1,24,183,60,23.8,20.9,1,0,17.92,2.18
36,1,24,183,60,23.6,20.4,1,0,17.92,2.18
36,1,24,183,60,23,17.4,1,0,17.92,2.18
36,1,24,183,78,26.9,57.2,0,0,17.92,2.18
36,1,24,183,60,24.9,20.4,1,0.5,17.92,2.18
36,1,24,183,60,24.8,20.1,1,0,17.92,2.18
36,1,24,183,60,23.1,17.7,1,0,17.92,2.18
36,1,24,183,60,23.2,18.3,1,-0.5,17.92,2.18
36,1,24,183,60,22.8,16.4,1,0,17.92,2.18
36,1,24,183,78,27.4,59.7,0,0.5,17.92,2.18
36,1,24,183,78,27.5,58.6,0,1,17.92,2.18
36,1,24,183,78,27.4,56.8,0,1.5,17.92,2.18
36,1,24,183,78,26.3,54.5,0,0,17.92,2.18
36,1,24,183,78,26.4,53.2,0,0,17.92,2.18
36,1,24,183,78,26.3,54.2,0,0,17.92,2.18
36,1,24,183,78,26.2,55.8,0,0.5,17.92,2.18
36,1,24,183,78,25.9,57.6,0,0,17.92,2.18
36,1,24,183,78,25.1,60.4,0,0,17.92,2.18
36,1,24,183,78,24.2,62.6,0,-0.5,17.92,2.18
36,1,24,183,60,18.4,19.8,1,-1,17.92,2.18
36,1,24,183,78,27.3,60,0,0,17.92,2.18
36,1,24,183,60,22.4,15.4,1,-1,17.92,2.18
36,1,24,183,60,22.7,18.5,1,0,17.92,2.18
36,1,24,183,60,23.1,17.6,1,0,17.92,2.18
36,1,24,183,60,24,16.5,1,0,17.92,2.18
36,1,24,183,60,27.5,13.1,1,0,17.92,2.18
36,1,24,183,60,26.9,13.6,1,0,17.92,2.18
36,1,24,183,60,26.3,13.4,1,0,17.92,2.18
36,1,24,183,60,26,14.1,1,0,17.92,2.18
36,1,24,183,60,25.3,14.4,1,0,17.92,2.18
36,1,24,183,60,27.1,12.2,1,0,17.92,2.18
36,1,24,183,60,23.9,14.6,1,-1,17.92,2.18
36,1,24,183,60,22.4,18.5,1,-1,17.92,2.18
37,0,28,168,54,26.9,61.2,0,2.5,19.13,0.5
37,0,28,168,54,26.9,60.8,0,3,19.13,0.5
37,0,28,168,54,27,60.8,0,3,19.13,0.5
37,0,28,168,54,27,60.8,0,3,19.13,0.5
37,0,28,168,54,25.6,59.8,0,-0.5,19.13,0.5
37,0,28,168,54,26.4,59.7,0,2,19.13,0.5
37,0,28,168,54,26.3,59.4,0,1.5,19.13,0.5
37,0,28,168,54,25.9,59,0,0.5,19.13,0.5
37,0,28,168,54,25.8,59.6,0,0,19.13,0.5
37,0,28,168,54,23.7,53.6,0,0,19.13,0.5
37,0,28,168,54,26.8,60.6,0,2.5,19.13,0.5
37,0,28,168,54,23.9,54.8,0,0,19.13,0.5
37,0,28,168,54,26.1,60.3,0,2,19.13,0.5
37,0,28,168,54,24,53.7,0,-1.5,19.13,0.5
37,0,28,168,54,24.1,53.6,0,-2,19.13,0.5
37,0,28,168,54,25.4,54.1,0,-1.5,19.13,0.5
37,0,28,168,54,25.7,55,0,-1.5,19.13,0.5
37,0,28,168,54,25.6,60.3,0,2.5,19.13,0.5
37,0,28,168,54,26.4,60.7,0,1,19.13,0.5
37,0,28,168,54,26.6,61.9,0,1,19.13,0.5
37,0,28,168,54,26.9,61.4,0,1.5,19.13,0.5
37,0,28,168,54,27.1,61,0,1.5,19.13,0.5
37,0,28,168,54,27.2,60.9,0,1.5,19.13,0.5
37,0,28,168,54,27.2,60.6,0,2.5,19.13,0.5
37,0,28,168,54,24,54.1,0,-1,19.13,0.5
37,0,28,168,54,25.3,60.4,0,-0.5,19.13,0.5
37,0,28,168,54,23.7,58.9,0,-2.5,19.13,0.5
37,0,28,168,54,24.6,59.1,0,-1,19.13,0.5
37,0,28,168,54,24.7,59.4,0,-1,19.13,0.5
37,0,28,168,54,27.9,56.4,0,2,19.13,0.5
37,0,28,168,54,28.1,58.7,0,3,19.13,0.5
37,0,28,168,54,28.4,59.9,0,2.8,19.13,0.5
37,0,28,168,54,28.4,61.5,0,2.5,19.13,0.5
37,0,28,168,54,27.5,63.3,0,0,19.13,0.5
37,0,28,168,54,27.1,61.8,0,0,19.13,0.5
37,0,28,168,54,26.2,62,0,1,19.13,0.5
37,0,28,168,54,26.8,60.6,0,1.5,19.13,0.5
37,0,28,168,54,26.8,60.6,0,1.5,19.13,0.5
37,0,28,168,54,25.2,62.2,0,-1,19.13,0.5
37,0,28,168,54,24.7,58.5,0,-0.5,19.13,0.5
37,0,28,168,54,27.3,62.6,0,0,19.13,0.5
37,0,28,168,54,24.5,56.8,0,-2.5,19.13,0.5
37,0,28,168,54,24.6,59.3,0,0,19.13,0.5
37,0,28,168,54,24.7,58.2,0,-2.5,19.13,0.5
37,0,28,168,54,24.4,59.6,0,0,19.13,0.5
37,0,28,168,54,25.4,49.5,0,-2.5,19.13,0.5
37,0,28,168,54,25.6,51.8,0,-2.5,19.13,0.5
37,0,28,168,54,25.5,50.4,0,-2.5,19.13,0.5
37,0,28,168,54,25.4,53,0,-3,19.13,0.5
37,0,28,168,54,24,57.4,0,-3,19.13,0.5
37,0,28,168,54,25,55.4,0,-2,19.13,0.5
37,0,28,168,54,25.4,51.2,0,-2.5,19.13,0.5
38,1,22,183,79,24.9,20.4,1,0,23.59,0.81
38,1,22,183,79,24.4,16.3,1,0.2,23.59,0.81
38,1,22,183,79,24.9,20.4,1,0,23.59,0.81
38,1,22,183,79,24.8,20.1,1,0,23.59,0.81
38,1,22,183,79,22.8,16.4,1,0,23.59,0.81
38,1,22,183,79,23.2,18.3,1,0,23.59,0.81
38,1,22,183,79,23.1,17.1,1,0.1,23.59,0.81
38,1,22,183,79,23.3,17.3,1,0,23.59,0.81
38,1,22,183,79,24.8,16.8,1,-0.1,23.59,0.81
38,1,22,183,79,25.1,18.4,1,-0.1,23.59,0.81
38,1,22,183,79,25.8,14.4,1,0.3,23.59,0.81
38,1,22,183,79,25.4,16.3,1,0.1,23.59,0.81
38,1,22,183,79,25.3,17.4,1,0,23.59,0.81
38,1,22,183,79,25.2,18.1,1,0,23.59,0.81
38,1,22,183,79,25.1,18,1,0,23.59,0.81
38,1,22,183,79,25,18.9,1,0,23.59,0.81
38,1,22,183,79,22.5,14.9,1,0,23.59,0.81
38,1,22,183,79,25,19.9,1,0,23.59,0.81
38,1,22,183,79,22.9,16.7,1,0,23.59,0.81
38,1,22,183,79,25.1,17,1,0,23.59,0.81
38,1,22,183,79,25.1,18.7,1,0.3,23.59,0.81
38,1,22,183,79,23.5,19.1,1,0,23.59,0.81
38,1,22,183,79,23.9,18.1,1,0.5,23.59,0.81
38,1,22,183,79,24.5,18.1,1,0.5,23.59,0.81
38,1,22,183,79,22.8,18.3,1,0.5,23.59,0.81
38,1,22,183,79,26.9,15.6,1,0.5,23.59,0.81
38,1,22,183,79,27,15.9,1,0,23.59,0.81
38,1,22,183,79,27.4,16,1,0,23.59,0.81
38,1,22,183,79,28.3,13.7,1,0,23.59,0.81
38,1,22,183,79,26.3,16,1,0,23.59,0.81
38,1,22,183,79,26,16.8,1,0.5,23.59,0.81
38,1,22,183,79,25.8,17,1,0,23.59,0.81
38,1,22,183,79,26.2,16.2,1,0,23.59,0.81
38,1,22,183,79,25.5,17.5,1,0,23.59,0.81
38,1,22,183,79,25.3,17.3,1,0,23.59,0.81
38,1,22,183,79,21.8,17.7,1,-0.5,23.59,0.81
38,1,22,183,79,22.4,18,1,0,23.59,0.81
38,1,22,183,79,23.8,19.7,1,0.5,23.59,0.81
38,1,22,183,79,24,19.8,1,0,23.59,0.81
38,1,22,183,79,24.1,20.1,1,0,23.59,0.81
38,1,22,183,79,24.2,20.1,1,0,23.59,0.81
38,1,22,183,79,25.7,17.4,1,0,23.59,0.81
39,1,23,175,60,27.5,61.5,0,1,19.59,1.68
39,1,23,175,60,27.4,61.7,0,0.3,19.59,1.68
39,1,23,175,60,27.2,61.9,0,0.8,19.59,1.68
39,1,23,175,60,26.7,61.5,0,0.8,19.59,1.68
39,1,23,175,60,26.5,61,0,0.5,19.59,1.68
39,1,23,175,60,24.5,59.1,0,0,19.59,1.68
39,1,23,175,60,25.8,57.8,0,0,19.59,1.68
39,1,23,175,60,25.4,57.6,0,0.2,19.59,1.68
39,1,23,175,60,27.3,62.2,0,0.5,19.59,1.68
39,1,23,175,60,23,59.6,0,-0.5,19.59,1.68
39,1,23,175,60,22.8,60.7,0,-1,19.59,1.68
39,1,23,175,60,26.3,61.3,0,1,19.59,1.68
39,1,23,175,60,27.3,62.6,0,0.2,19.59,1.68
39,1,23,175,60,28.1,62.4,0,1,19.59,1.68
39,1,23,175,60,27.7,62.7,0,0.5,19.59,1.68
39,1,23,175,60,28,62.6,0,0.5,19.59,1.68
39,1,23,175,60,23.2,61.8,0,-0.8,19.59,1.68
39,1,23,175,60,27.9,63.5,0,0.8,19.59,1.68
39,1,23,175,60,27.9,63.7,0,0.5,19.59,1.68
39,1,23,175,60,27.9,64,0,0.1,19.59,1.68
39,1,23,175,60,26.9,62.8,0,0,19.59,1.68
39,1,23,175,60,26.3,63.5,0,0,19.59,1.68
39,1,23,175,60,24.7,60.6,0,-0.5,19.59,1.68
39,1,23,175,60,24.2,58.5,0,-0.5,19.59,1.68
39,1,23,175,60,24.4,59.3,0,-1,19.59,1.68
39,1,23,175,60,25.2,55.6,0,-0.8,19.59,1.68
39,1,23,175,60,25.2,54.7,0,-1,19.59,1.68
39,1,23,175,60,26.8,64.8,0,0.2,19.59,1.68
39,1,23,175,60,23.9,63.4,0,-0.2,19.59,1.68
39,1,23,175,60,25.9,62.5,0,-0.2,19.59,1.68
39,1,23,175,60,27.2,60.9,0,0,19.59,1.68
39,1,23,175,60,27.2,60.6,0,0,19.59,1.68
39,1,23,175,60,24.2,62.6,0,0,19.59,1.68
39,1,23,175,60,25.9,57.6,0,0,19.59,1.68
39,1,23,175,60,26.2,55.8,0,0,19.59,1.68
39,1,23,175,60,26.3,54.2,0,0.5,19.59,1.68
39,1,23,175,60,26.4,53.2,0,0.5,19.59,1.68
39,1,23,175,60,26.3,54.5,0,0.5,19.59,1.68
39,1,23,175,60,27.4,56.8,0,1.5,19.59,1.68
39,1,23,175,60,27.5,58.6,0,1,19.59,1.68
39,1,23,175,60,27.4,59.7,0,0.5,19.59,1.68
39,1,23,175,60,27.3,60,0,0.5,19.59,1.68
39,1,23,175,60,27,58.1,0,0,19.59,1.68
39,1,23,175,60,26.9,57.2,0,0,19.59,1.68
39,1,23,175,60,26.8,56.9,0,0,19.59,1.68
39,1,23,175,60,25.1,60.4,0,-1,19.59,1.68
39,1,23,175,60,23.7,53.6,0,0,19.59,1.68
39,1,23,175,60,26.7,56.5,0,0,19.59,1.68
39,1,23,175,60,26.9,61.4,0,1.5,19.59,1.68
39,1,23,175,60,26.6,61.9,0,0.8,19.59,1.68
39,1,23,175,60,26.4,60.7,0,0.5,19.59,1.68
39,1,23,175,60,26.1,60.3,0,0.5,19.59,1.68
39,1,23,175,60,25.6,60.3,0,0,19.59,1.68
39,1,23,175,60,27.1,61,0,1.2,19.59,1.68
39,1,23,175,60,25.4,54.1,0,0,19.59,1.68
39,1,23,175,60,24.1,53.6,0,0,19.59,1.68
39,1,23,175,60,24,53.7,0,-0.5,19.59,1.68
39,1,23,175,60,24,54.1,0,0,19.59,1.68
39,1,23,175,60,25.7,55,0,0,19.59,1.68
39,1,23,175,60,23.9,54.8,0,-0.5,19.59,1.68
40,1,24,181,70,26,60.8,0,0.3,21.37,1.16
40,1,24,181,70,23.9,50.9,0,-1,21.37,1.16
40,1,24,181,70,24.5,52.2,0,-0.5,21.37,1.16
40,1,24,181,70,24.9,54.8,0,-0.2,21.37,1.16
40,1,24,181,70,24.9,61,0,1,21.37,1.16
40,1,24,181,70,26.9,57.7,0,1,21.37,1.16
40,1,24,181,70,26.3,59.4,0,0.4,21.37,1.16
40,1,24,181,70,27.1,57.1,0,1.2,21.37,1.16
40,1,24,181,70,27.2,57.2,0,0.8,21.37,1.16
40,1,24,181,70,23.7,51.4,0,-0.8,21.37,1.16
40,1,24,181,70,25.8,58.6,0,0.5,21.37,1.16
40,1,24,181,70,26.9,58.1,0,0.7,21.37,1.16
40,1,24,181,70,28,62.5,0,2.5,21.37,1.16
40,1,24,181,70,23.4,52.6,0,-0.2,21.37,1.16
40,1,24,181,70,23,52.3,0,0,21.37,1.16
40,1,24,181,70,27.9,63,0,3,21.37,1.16
40,1,24,181,70,28,63,0,2.5,21.37,1.16
40,1,24,181,70,27.9,63.3,0,2.5,21.37,1.16
40,1,24,181,70,27.7,63.1,0,1.5,21.37,1.16
40,1,24,181,70,27.2,63,0,0.8,21.37,1.16
40,1,24,181,70,27.2,64.1,0,1.2,21.37,1.16
40,1,24,181,70,26.6,63.7,0,1,21.37,1.16
40,1,24,181,70,28,56.8,0,2,21.37,1.16
40,1,24,181,70,25.8,54.7,0,1.3,21.37,1.16
40,1,24,181,70,26.2,66.6,0,0,21.37,1.16
40,1,24,181,70,23.4,52.3,0,-0.5,21.37,1.16
40,1,24,181,70,24,54.2,0,0.8,21.37,1.16
40,1,24,181,70,23.3,61.7,0,0.8,21.37,1.16
40,1,24,181,70,23,57.9,0,-0.5,21.37,1.16
40,1,24,181,70,25.8,67.1,0,0.1,21.37,1.16
40,1,24,181,70,28.2,55.9,0,1.8,21.37,1.16
40,1,24,181,70,28.1,55.8,0,1.5,21.37,1.16
40,1,24,181,70,28,55.7,0,1.5,21.37,1.16
40,1,24,181,70,28,55.7,0,1.5,21.37,1.16
40,1,24,181,70,27.8,55.7,0,1.2,21.37,1.16
40,1,24,181,70,27.8,55.7,0,1,21.37,1.16
40,1,24,181,70,27.4,55,0,0.8,21.37,1.16
40,1,24,181,70,25.4,56.1,0,-0.1,21.37,1.16
40,1,24,181,70,22.9,58.5,0,-0.5,21.37,1.16
40,1,24,181,70,23.2,59.1,0,-0.3,21.37,1.16
40,1,24,181,70,23.3,59.8,0,0,21.37,1.16
40,1,24,181,70,23.6,61.2,0,0.3,21.37,1.16
40,1,24,181,70,25.8,61.2,0,1,21.37,1.16
40,1,24,181,70,26.7,56.5,0,0.6,21.37,1.16
40,1,24,181,70,26.7,56.6,0,0.8,21.37,1.16
40,1,24,181,70,26.4,57.1,0,0.5,21.37,1.16
40,1,24,181,70,26.1,56.5,0,0.3,21.37,1.16
40,1,24,181,70,25.8,56.7,0,0.3,21.37,1.16
40,1,24,181,70,25.2,57.4,0,0.1,21.37,1.16
40,1,24,181,70,23.5,59.3,0,-0.5,21.37,1.16
40,1,24,181,70,23.2,60,0,0,21.37,1.16
40,1,24,181,70,24.3,58.2,0,1.5,21.37,1.16
40,1,24,181,70,24.6,56.4,0,-0.6,21.37,1.16
40,1,24,181,70,23.6,54.5,0,-1,21.37,1.16
40,1,24,181,70,23.9,53.4,0,0,21.37,1.16
40,1,24,181,70,25.1,68.2,0,0.5,21.37,1.16
40,1,24,181,70,23.1,70.7,0,0.3,21.37,1.16
40,1,24,181,70,23.6,66.6,0,-0.5,21.37,1.16
40,1,24,181,70,24.2,62.6,0,1,21.37,1.16
40,1,24,181,70,25.4,49.5,0,0.8,21.37,1.16
40,1,24,181,70,25.5,50.4,0,0.4,21.37,1.16
40,1,24,181,70,25.6,51.8,0,0.2,21.37,1.16
40,1,24,181,70,25.4,51.2,0,0.1,21.37,1.16
40,1,24,181,70,25.4,53,0,-0.1,21.37,1.16
40,1,24,181,70,24,57.4,0,-0.3,21.37,1.16
40,1,24,181,70,23.7,58.9,0,-0.1,21.37,1.16
40,1,24,181,70,25,55.4,0,-2.5,21.37,1.16
40,1,24,181,70,24.5,56.8,0,-1.5,21.37,1.16
40,1,24,181,70,24.7,58.2,0,-0.6,21.37,1.16
40,1,24,181,70,25.9,57.6,0,0.1,21.37,1.16
40,1,24,181,70,24.7,58.5,0,-0.5,21.37,1.16
40,1,24,181,70,26.8,60.6,0,0.6,21.37,1.16
40,1,24,181,70,26.8,60.6,0,0.6,21.37,1.16
40,1,24,181,70,26.2,62,0,0.3,21.37,1.16
40,1,24,181,70,27.1,61.8,0,-0.4,21.37,1.16
40,1,24,181,70,27.3,62.6,0,-0.2,21.37,1.16
40,1,24,181,70,27.5,63.3,0,0,21.37,1.16
40,1,24,181,70,28.4,61.5,0,2,21.37,1.16
40,1,24,181,70,28.4,59.9,0,0.6,21.37,1.16
40,1,24,181,70,28.1,58.7,0,1,21.37,1.16
40,1,24,181,70,27.9,56.4,0,2,21.37,1.16
40,1,24,181,70,23.7,64.4,0,-0.8,21.37,1.16
40,1,24,181,70,25.2,62.2,0,-0.3,21.37,1.16
40,1,24,181,70,26.2,55.8,0,0,21.37,1.16
40,1,24,181,70,25.1,60.4,0,0.5,21.37,1.16
40,1,24,181,70,26.4,53.2,0,0,21.37,1.16
40,1,24,181,70,23.4,68.3,0,-0.5,21.37,1.16
40,1,24,181,70,27.2,60.6,0,0.8,21.37,1.16
40,1,24,181,70,27.2,60.9,0,1,21.37,1.16
40,1,24,181,70,27.1,61,0,1.5,21.37,1.16
40,1,24,181,70,26.9,61.4,0,0.8,21.37,1.16
40,1,24,181,70,26.6,61.9,0,1.2,21.37,1.16
40,1,24,181,70,26.4,60.7,0,1,21.37,1.16
40,1,24,181,70,26.1,60.3,0,0.8,21.37,1.16
40,1,24,181,70,25.6,60.3,0,0.3,21.37,1.16
40,1,24,181,70,25.7,55,0,-0.8,21.37,1.16
40,1,24,181,70,26.3,54.2,0,-0.5,21.37,1.16
40,1,24,181,70,24.1,53.6,0,-0.3,21.37,1.16
40,1,24,181,70,24,53.7,0,0.1,21.37,1.16
40,1,24,181,70,25.4,54.1,0,-0.5,21.37,1.16
40,1,24,181,70,23.9,54.8,0,0.2,21.37,1.16
40,1,24,181,70,26.3,54.5,0,0,21.37,1.16
40,1,24,181,70,24,54.1,0,0,21.37,1.16
40,1,24,181,70,27.5,58.6,0,1.3,21.37,1.16
40,1,24,181,70,27.4,59.7,0,1.8,21.37,1.16
40,1,24,181,70,27.3,60,0,1.5,21.37,1.16
40,1,24,181,70,27.4,56.8,0,1,21.37,1.16
40,1,24,181,70,26.9,57.2,0,-0.5,21.37,1.16
40,1,24,181,70,26.8,56.9,0,-0.3,21.37,1.16
40,1,24,181,70,26.7,56.5,0,0,21.37,1.16
40,1,24,181,70,23.7,53.6,0,0.5,21.37,1.16
40,1,24,181,70,27,58.1,0,1.5,21.37,1.16
41,1,23,180,70,25.3,60.4,0,0,20.37,2.24
41,1,23,180,70,25.6,59.8,0,0,20.37,2.24
41,1,23,180,70,26.3,59.4,0,0.8,20.37,2.24
41,1,23,180,70,26.4,59.7,0,1,20.37,2.24
41,1,23,180,70,26.8,60.6,0,1,20.37,2.24
41,1,23,180,70,26.9,60.8,0,0,20.37,2.24
41,1,23,180,70,23.3,68.3,0,-0.5,20.37,2.24
41,1,23,180,70,23.2,69,0,0,20.37,2.24
41,1,23,180,70,23.8,70.7,0,-0.5,20.37,2.24
41,1,23,180,70,25.2,71.1,0,0,20.37,2.24
